t,x,y,z,s_along_slope,penetration_est
3.163000,-7.067886,-15.487054,-0.000000,-6.367886,-15.567054
3.164000,-7.073377,-15.504233,-0.000000,-6.373377,-15.584233
3.165000,-7.078870,-15.521421,-0.000000,-6.378870,-15.601421
3.166000,-7.084367,-15.538618,-0.000000,-6.384367,-15.618618
3.167000,-7.089865,-15.555825,-0.000000,-6.389865,-15.635825
3.168000,-7.095366,-15.573042,-0.000000,-6.395366,-15.653042
3.169000,-7.100870,-15.590268,-0.000000,-6.400870,-15.670268
3.170000,-7.106376,-15.607504,-0.000000,-6.406376,-15.687504
3.171000,-7.111885,-15.624749,-0.000000,-6.411885,-15.704749
3.172000,-7.117396,-15.642003,-0.000000,-6.417396,-15.722003
3.173000,-7.122910,-15.659267,-0.000000,-6.422910,-15.739267
3.174000,-7.128426,-15.676540,-0.000000,-6.428426,-15.756540
3.175000,-7.133945,-15.693823,-0.000000,-6.433945,-15.773823
3.176000,-7.139467,-15.711116,-0.000000,-6.439467,-15.791116
3.177000,-7.144991,-15.728418,-0.000000,-6.444991,-15.808418
3.178000,-7.150517,-15.745729,-0.000000,-6.450517,-15.825729
3.179000,-7.156046,-15.763050,-0.000000,-6.456046,-15.843050
3.180000,-7.161578,-15.780380,-0.000000,-6.461578,-15.860380
3.181000,-7.167112,-15.797720,-0.000000,-6.467112,-15.877720
3.182000,-7.172649,-15.815069,-0.000000,-6.472649,-15.895069
3.183000,-7.178188,-15.832428,-0.000000,-6.478188,-15.912428
3.184000,-7.183730,-15.849796,-0.000000,-6.483730,-15.929796
3.185000,-7.189274,-15.867174,-0.000000,-6.489274,-15.947174
3.186000,-7.194821,-15.884561,-0.000000,-6.494821,-15.964561
3.187000,-7.200370,-15.901957,-0.000000,-6.500370,-15.981957
3.188000,-7.205922,-15.919363,-0.000000,-6.505922,-15.999363
3.189000,-7.211477,-15.936779,-0.000000,-6.511477,-16.016779
3.190000,-7.217034,-15.954204,-0.000000,-6.517034,-16.034204
3.191000,-7.222593,-15.971638,-0.000000,-6.522593,-16.051638
3.192000,-7.228155,-15.989082,-0.000000,-6.528155,-16.069082
3.193000,-7.233720,-16.006536,-0.000000,-6.533720,-16.086536
3.194000,-7.239287,-16.023999,-0.000000,-6.539287,-16.103999
3.195000,-7.244857,-16.041471,-0.000000,-6.544857,-16.121471
3.196000,-7.250429,-16.058953,-0.000000,-6.550429,-16.138953
3.197000,-7.256004,-16.076445,-0.000000,-6.556004,-16.156445
3.198000,-7.261581,-16.093945,-0.000000,-6.561581,-16.173945
3.199000,-7.267161,-16.111456,-0.000000,-6.567161,-16.191456
3.200000,-7.272743,-16.128975,-0.000000,-6.572743,-16.208975
3.201000,-7.278328,-16.146505,-0.000000,-6.578328,-16.226505
3.202000,-7.283916,-16.164043,-0.000000,-6.583916,-16.244043
3.203000,-7.289506,-16.181592,-0.000000,-6.589506,-16.261592
3.204000,-7.295098,-16.199149,-0.000000,-6.595098,-16.279149
3.205000,-7.300693,-16.216717,-0.000000,-6.600693,-16.296717
3.206000,-7.306291,-16.234293,-0.000000,-6.606291,-16.314293
3.207000,-7.311891,-16.251879,-0.000000,-6.611891,-16.331879
3.208000,-7.317494,-16.269475,-0.000000,-6.617494,-16.349475
3.209000,-7.323099,-16.287080,-0.000000,-6.623099,-16.367080
3.210000,-7.328707,-16.304695,-0.000000,-6.628707,-16.384695
3.211000,-7.334317,-16.322319,-0.000000,-6.634317,-16.402319
3.212000,-7.339930,-16.339952,-0.000000,-6.639930,-16.419952
3.213000,-7.345546,-16.357595,-0.000000,-6.645546,-16.437595
3.214000,-7.351163,-16.375248,-0.000000,-6.651163,-16.455248
3.215000,-7.356784,-16.392909,-0.000000,-6.656784,-16.472909
3.216000,-7.362407,-16.410581,-0.000000,-6.662407,-16.490581
3.217000,-7.368032,-16.428262,-0.000000,-6.668032,-16.508262
3.218000,-7.373661,-16.445952,-0.000000,-6.673661,-16.525952
3.219000,-7.379291,-16.463652,-0.000000,-6.679291,-16.543652
3.220000,-7.384924,-16.481361,-0.000000,-6.684924,-16.561361
3.221000,-7.390560,-16.499080,-0.000000,-6.690560,-16.579080
3.222000,-7.396198,-16.516808,-0.000000,-6.696198,-16.596808
3.223000,-7.401839,-16.534546,-0.000000,-6.701839,-16.614546
3.224000,-7.407482,-16.552293,-0.000000,-6.707482,-16.632293
3.225000,-7.413128,-16.570050,-0.000000,-6.713128,-16.650050
3.226000,-7.418777,-16.587816,-0.000000,-6.718777,-16.667816
3.227000,-7.424428,-16.605592,-0.000000,-6.724428,-16.685592
3.228000,-7.430081,-16.623377,-0.000000,-6.730081,-16.703377
3.229000,-7.435737,-16.641171,-0.000000,-6.735737,-16.721171
3.230000,-7.441396,-16.658975,-0.000000,-6.741396,-16.738975
3.231000,-7.447057,-16.676789,-0.000000,-6.747057,-16.756789
3.232000,-7.452720,-16.694612,-0.000000,-6.752720,-16.774612
3.233000,-7.458387,-16.712445,-0.000000,-6.758387,-16.792445
3.234000,-7.464055,-16.730287,-0.000000,-6.764055,-16.810287
3.235000,-7.469727,-16.748138,-0.000000,-6.769727,-16.828138
3.236000,-7.475400,-16.765999,-0.000000,-6.775400,-16.845999
3.237000,-7.481077,-16.783869,-0.000000,-6.781077,-16.863869
3.238000,-7.486756,-16.801749,-0.000000,-6.786756,-16.881749
3.239000,-7.492437,-16.819638,-0.000000,-6.792437,-16.899638
3.240000,-7.498121,-16.837537,-0.000000,-6.798121,-16.917537
3.241000,-7.503807,-16.855446,-0.000000,-6.803807,-16.935446
3.242000,-7.509496,-16.873363,-0.000000,-6.809496,-16.953363
3.243000,-7.515188,-16.891291,-0.000000,-6.815188,-16.971291
3.244000,-7.520882,-16.909227,-0.000000,-6.820882,-16.989227
3.245000,-7.526579,-16.927174,-0.000000,-6.826579,-17.007174
3.246000,-7.532278,-16.945129,-0.000000,-6.832278,-17.025129
3.247000,-7.537980,-16.963094,-0.000000,-6.837980,-17.043094
3.248000,-7.543684,-16.981069,-0.000000,-6.843684,-17.061069
3.249000,-7.549391,-16.999053,-0.000000,-6.849391,-17.079053
3.250000,-7.555100,-17.017047,-0.000000,-6.855100,-17.097047
3.251000,-7.560812,-17.035050,-0.000000,-6.860812,-17.115050
3.252000,-7.566526,-17.053062,-0.000000,-6.866526,-17.133062
3.253000,-7.572243,-17.071084,-0.000000,-6.872243,-17.151084
3.254000,-7.577963,-17.089116,-0.000000,-6.877963,-17.169116
3.255000,-7.583685,-17.107157,-0.000000,-6.883685,-17.187157
3.256000,-7.589409,-17.125207,-0.000000,-6.889409,-17.205207
3.257000,-7.595137,-17.143267,-0.000000,-6.895137,-17.223267
3.258000,-7.600866,-17.161336,-0.000000,-6.900866,-17.241336
3.259000,-7.606598,-17.179415,-0.000000,-6.906598,-17.259415
3.260000,-7.612333,-17.197504,-0.000000,-6.912333,-17.277504
3.261000,-7.618070,-17.215601,-0.000000,-6.918070,-17.295601
3.262000,-7.623810,-17.233709,-0.000000,-6.923810,-17.313709
3.263000,-7.629553,-17.251826,-0.000000,-6.929553,-17.331826
3.264000,-7.635297,-17.269952,-0.000000,-6.935297,-17.349952
3.265000,-7.641045,-17.288087,-0.000000,-6.941045,-17.368087
3.266000,-7.646795,-17.306233,-0.000000,-6.946795,-17.386233
3.267000,-7.652547,-17.324387,-0.000000,-6.952547,-17.404387
3.268000,-7.658302,-17.342551,-0.000000,-6.958302,-17.422551
3.269000,-7.664060,-17.360725,-0.000000,-6.964060,-17.440725
3.270000,-7.669820,-17.378908,-0.000000,-6.969820,-17.458908
3.271000,-7.675583,-17.397101,-0.000000,-6.975583,-17.477101
3.272000,-7.681348,-17.415303,-0.000000,-6.981348,-17.495303
3.273000,-7.687116,-17.433514,-0.000000,-6.987116,-17.513514
3.274000,-7.692886,-17.451735,-0.000000,-6.992886,-17.531735
3.275000,-7.698659,-17.469966,-0.000000,-6.998659,-17.549966
3.276000,-7.704434,-17.488206,-0.000000,-7.004434,-17.568206
3.277000,-7.710212,-17.506455,-0.000000,-7.010212,-17.586455
3.278000,-7.715992,-17.524714,-0.000000,-7.015992,-17.604714
3.279000,-7.721775,-17.542982,-0.000000,-7.021775,-17.622982
3.280000,-7.727561,-17.561260,-0.000000,-7.027561,-17.641260
3.281000,-7.733349,-17.579548,-0.000000,-7.033349,-17.659548
3.282000,-7.739140,-17.597844,-0.000000,-7.039140,-17.677844
3.283000,-7.744933,-17.616151,-0.000000,-7.044933,-17.696151
3.284000,-7.750728,-17.634466,-0.000000,-7.050728,-17.714466
3.285000,-7.756527,-17.652792,-0.000000,-7.056527,-17.732792
3.286000,-7.762327,-17.671126,-0.000000,-7.062327,-17.751126
3.287000,-7.768131,-17.689471,-0.000000,-7.068131,-17.769471
3.288000,-7.773936,-17.707824,-0.000000,-7.073936,-17.787824
3.289000,-7.779745,-17.726187,-0.000000,-7.079745,-17.806187
3.290000,-7.785556,-17.744560,-0.000000,-7.085556,-17.824560
3.291000,-7.791369,-17.762942,-0.000000,-7.091369,-17.842942
3.292000,-7.797185,-17.781334,-0.000000,-7.097185,-17.861334
3.293000,-7.803004,-17.799735,-0.000000,-7.103004,-17.879735
3.294000,-7.808825,-17.818145,-0.000000,-7.108825,-17.898145
3.295000,-7.814648,-17.836565,-0.000000,-7.114648,-17.916565
3.296000,-7.820474,-17.854995,-0.000000,-7.120474,-17.934995
3.297000,-7.826303,-17.873434,-0.000000,-7.126303,-17.953434
3.298000,-7.832134,-17.891882,-0.000000,-7.132134,-17.971882
3.299000,-7.837968,-17.910340,-0.000000,-7.137968,-17.990340
3.300000,-7.843804,-17.928807,-0.000000,-7.143804,-18.008807
3.301000,-7.849643,-17.947284,-0.000000,-7.149643,-18.027284
3.302000,-7.855485,-17.965770,-0.000000,-7.155485,-18.045770
3.303000,-7.861328,-17.984266,-0.000000,-7.161328,-18.064266
3.304000,-7.867175,-18.002771,-0.000000,-7.167175,-18.082771
3.305000,-7.873024,-18.021286,-0.000000,-7.173024,-18.101286
3.306000,-7.878875,-18.039810,-0.000000,-7.178875,-18.119810
3.307000,-7.884729,-18.058344,-0.000000,-7.184729,-18.138344
3.308000,-7.890586,-18.076887,-0.000000,-7.190586,-18.156887
3.309000,-7.896445,-18.095440,-0.000000,-7.196445,-18.175440
3.310000,-7.902307,-18.114002,-0.000000,-7.202307,-18.194002
3.311000,-7.908171,-18.132574,-0.000000,-7.208171,-18.212574
3.312000,-7.914038,-18.151155,-0.000000,-7.214038,-18.231155
3.313000,-7.919907,-18.169745,-0.000000,-7.219907,-18.249745
3.314000,-7.925779,-18.188345,-0.000000,-7.225779,-18.268345
3.315000,-7.931653,-18.206955,-0.000000,-7.231653,-18.286955
3.316000,-7.937530,-18.225574,-0.000000,-7.237530,-18.305574
3.317000,-7.943410,-18.244202,-0.000000,-7.243410,-18.324202
3.318000,-7.949292,-18.262840,-0.000000,-7.249292,-18.342840
3.319000,-7.955176,-18.281488,-0.000000,-7.255176,-18.361488
3.320000,-7.961063,-18.300144,-0.000000,-7.261063,-18.380144
3.321000,-7.966953,-18.318811,-0.000000,-7.266953,-18.398811
3.322000,-7.972845,-18.337487,-0.000000,-7.272845,-18.417487
3.323000,-7.978740,-18.356172,-0.000000,-7.278740,-18.436172
3.324000,-7.984637,-18.374867,-0.000000,-7.284637,-18.454867
3.325000,-7.990537,-18.393571,-0.000000,-7.290537,-18.473571
3.326000,-7.996439,-18.412285,-0.000000,-7.296439,-18.492285
3.327000,-8.002344,-18.431008,-0.000000,-7.302344,-18.511008
3.328000,-8.008251,-18.449741,-0.000000,-7.308251,-18.529741
3.329000,-8.014161,-18.468483,-0.000000,-7.314161,-18.548483
3.330000,-8.020074,-18.487234,-0.000000,-7.320074,-18.567234
3.331000,-8.025989,-18.505996,-0.000000,-7.325989,-18.585996
3.332000,-8.031906,-18.524766,-0.000000,-7.331906,-18.604766
3.333000,-8.037826,-18.543546,-0.000000,-7.337826,-18.623546
3.334000,-8.043749,-18.562336,-0.000000,-7.343749,-18.642336
3.335000,-8.049674,-18.581135,-0.000000,-7.349674,-18.661135
3.336000,-8.055602,-18.599943,-0.000000,-7.355602,-18.679943
3.337000,-8.061532,-18.618761,-0.000000,-7.361532,-18.698761
3.338000,-8.067465,-18.637589,-0.000000,-7.367465,-18.717589
3.339000,-8.073400,-18.656426,-0.000000,-7.373400,-18.736426
3.340000,-8.079338,-18.675272,-0.000000,-7.379338,-18.755272
3.341000,-8.085278,-18.694128,-0.000000,-7.385278,-18.774128
3.342000,-8.091221,-18.712993,-0.000000,-7.391221,-18.792993
3.343000,-8.097167,-18.731868,-0.000000,-7.397167,-18.811868
3.344000,-8.103115,-18.750752,-0.000000,-7.403115,-18.830752
3.345000,-8.109065,-18.769646,-0.000000,-7.409065,-18.849646
3.346000,-8.115018,-18.788549,-0.000000,-7.415018,-18.868549
3.347000,-8.120974,-18.807462,-0.000000,-7.420974,-18.887462
3.348000,-8.126932,-18.826384,-0.000000,-7.426932,-18.906384
3.349000,-8.132893,-18.845316,-0.000000,-7.432893,-18.925316
3.350000,-8.138856,-18.864257,-0.000000,-7.438856,-18.944257
3.351000,-8.144822,-18.883208,-0.000000,-7.444822,-18.963208
3.352000,-8.150790,-18.902168,-0.000000,-7.450790,-18.982168
3.353000,-8.156761,-18.921137,-0.000000,-7.456761,-19.001137
3.354000,-8.162734,-18.940117,-0.000000,-7.462734,-19.020117
3.355000,-8.168710,-18.959105,-0.000000,-7.468710,-19.039105
3.356000,-8.174689,-18.978103,-0.000000,-7.474689,-19.058103
3.357000,-8.180670,-18.997111,-0.000000,-7.480670,-19.077111
3.358000,-8.186653,-19.016127,-0.000000,-7.486653,-19.096127
3.359000,-8.192640,-19.035154,-0.000000,-7.492640,-19.115154
3.360000,-8.198628,-19.054190,-0.000000,-7.498628,-19.134190
3.361000,-8.204619,-19.073235,-0.000000,-7.504619,-19.153235
3.362000,-8.210613,-19.092290,-0.000000,-7.510613,-19.172290
3.363000,-8.216609,-19.111354,-0.000000,-7.516609,-19.191354
3.364000,-8.222608,-19.130428,-0.000000,-7.522608,-19.210428
3.365000,-8.228609,-19.149512,-0.000000,-7.528609,-19.229512
3.366000,-8.234613,-19.168604,-0.000000,-7.534613,-19.248604
3.367000,-8.240620,-19.187707,-0.000000,-7.540620,-19.267707
3.368000,-8.246629,-19.206818,-0.000000,-7.546629,-19.286818
3.369000,-8.252640,-19.225939,-0.000000,-7.552640,-19.305939
3.370000,-8.258654,-19.245070,-0.000000,-7.558654,-19.325070
3.371000,-8.264671,-19.264210,-0.000000,-7.564671,-19.344210
3.372000,-8.270690,-19.283360,-0.000000,-7.570690,-19.363360
3.373000,-8.276711,-19.302519,-0.000000,-7.576711,-19.382519
3.374000,-8.282736,-19.321688,-0.000000,-7.582736,-19.401688
3.375000,-8.288762,-19.340866,-0.000000,-7.588762,-19.420866
3.376000,-8.294792,-19.360053,-0.000000,-7.594792,-19.440053
3.377000,-8.300823,-19.379250,-0.000000,-7.600823,-19.459250
3.378000,-8.306858,-19.398457,-0.000000,-7.606858,-19.478457
3.379000,-8.312895,-19.417673,-0.000000,-7.612895,-19.497673
3.380000,-8.318934,-19.436898,-0.000000,-7.618934,-19.516898
3.381000,-8.324976,-19.456133,-0.000000,-7.624976,-19.536133
3.382000,-8.331020,-19.475377,-0.000000,-7.631020,-19.555377
3.383000,-8.337067,-19.494631,-0.000000,-7.637067,-19.574631
3.384000,-8.343117,-19.513894,-0.000000,-7.643117,-19.593894
3.385000,-8.349169,-19.533167,-0.000000,-7.649169,-19.613167
3.386000,-8.355224,-19.552449,-0.000000,-7.655224,-19.632449
3.387000,-8.361281,-19.571741,-0.000000,-7.661281,-19.651741
3.388000,-8.367341,-19.591042,-0.000000,-7.667341,-19.671042
3.389000,-8.373403,-19.610353,-0.000000,-7.673403,-19.690353
3.390000,-8.379468,-19.629673,-0.000000,-7.679468,-19.709673
3.391000,-8.385535,-19.649003,-0.000000,-7.685535,-19.729003
3.392000,-8.391605,-19.668342,-0.000000,-7.691605,-19.748342
3.393000,-8.397677,-19.687691,-0.000000,-7.697677,-19.767691
3.394000,-8.403752,-19.707049,-0.000000,-7.703752,-19.787049
3.395000,-8.409830,-19.726416,-0.000000,-7.709830,-19.806416
3.396000,-8.415910,-19.745793,-0.000000,-7.715910,-19.825793
3.397000,-8.421992,-19.765180,-0.000000,-7.721992,-19.845180
3.398000,-8.428078,-19.784576,-0.000000,-7.728078,-19.864576
3.399000,-8.434165,-19.803981,-0.000000,-7.734165,-19.883981
3.400000,-8.440255,-19.823396,-0.000000,-7.740255,-19.903396
3.401000,-8.446348,-19.842821,-0.000000,-7.746348,-19.922821
3.402000,-8.452443,-19.862255,-0.000000,-7.752443,-19.942255
3.403000,-8.458541,-19.881698,-0.000000,-7.758541,-19.961698
3.404000,-8.464642,-19.901151,-0.000000,-7.764642,-19.981151
3.405000,-8.470745,-19.920613,-0.000000,-7.770745,-20.000613
3.406000,-8.476850,-19.940085,-0.000000,-7.776850,-20.020085
3.407000,-8.482958,-19.959566,-0.000000,-7.782958,-20.039566
3.408000,-8.489068,-19.979057,-0.000000,-7.789068,-20.059057
3.409000,-8.495181,-19.998557,-0.000000,-7.795181,-20.078557
3.410000,-8.501297,-20.018067,-0.000000,-7.801297,-20.098067
3.411000,-8.507415,-20.037586,-0.000000,-7.807415,-20.117586
3.412000,-8.513536,-20.057115,-0.000000,-7.813536,-20.137115
3.413000,-8.519659,-20.076653,-0.000000,-7.819659,-20.156653
3.414000,-8.525785,-20.096200,-0.000000,-7.825785,-20.176200
3.415000,-8.531913,-20.115758,-0.000000,-7.831913,-20.195758
3.416000,-8.538044,-20.135324,-0.000000,-7.838044,-20.215324
3.417000,-8.544177,-20.154900,-0.000000,-7.844177,-20.234900
3.418000,-8.550313,-20.174486,-0.000000,-7.850313,-20.254486
3.419000,-8.556452,-20.194081,-0.000000,-7.856452,-20.274081
3.420000,-8.562592,-20.213685,-0.000000,-7.862592,-20.293685
3.421000,-8.568736,-20.233299,-0.000000,-7.868736,-20.313299
3.422000,-8.574882,-20.252922,-0.000000,-7.874882,-20.332922
3.423000,-8.581031,-20.272555,-0.000000,-7.881031,-20.352555
3.424000,-8.587182,-20.292198,-0.000000,-7.887182,-20.372198
3.425000,-8.593335,-20.311849,-0.000000,-7.893335,-20.391849
3.426000,-8.599492,-20.331511,-0.000000,-7.899492,-20.411511
3.427000,-8.605650,-20.351182,-0.000000,-7.905650,-20.431182
3.428000,-8.611812,-20.370862,-0.000000,-7.911812,-20.450862
3.429000,-8.617976,-20.390552,-0.000000,-7.917976,-20.470552
3.430000,-8.624142,-20.410251,-0.000000,-7.924142,-20.490251
3.431000,-8.630311,-20.429959,-0.000000,-7.930311,-20.509959
3.432000,-8.636482,-20.449678,-0.000000,-7.936482,-20.529678
3.433000,-8.642656,-20.469405,-0.000000,-7.942656,-20.549405
3.434000,-8.648833,-20.489142,-0.000000,-7.948833,-20.569142
3.435000,-8.655012,-20.508889,-0.000000,-7.955012,-20.588889
3.436000,-8.661193,-20.528645,-0.000000,-7.961193,-20.608645
3.437000,-8.667377,-20.548411,-0.000000,-7.967377,-20.628411
3.438000,-8.673564,-20.568186,-0.000000,-7.973564,-20.648186
3.439000,-8.679753,-20.587970,-0.000000,-7.979753,-20.667970
3.440000,-8.685945,-20.607764,-0.000000,-7.985945,-20.687764
3.441000,-8.692139,-20.627567,-0.000000,-7.992139,-20.707567
3.442000,-8.698336,-20.647380,-0.000000,-7.998336,-20.727380
3.443000,-8.704536,-20.667203,-0.000000,-8.004536,-20.747203
3.444000,-8.710738,-20.687035,-0.000000,-8.010738,-20.767035
3.445000,-8.716942,-20.706876,-0.000000,-8.016942,-20.786876
3.446000,-8.723149,-20.726727,-0.000000,-8.023149,-20.806727
3.447000,-8.729359,-20.746587,-0.000000,-8.029359,-20.826587
3.448000,-8.735571,-20.766457,-0.000000,-8.035571,-20.846457
3.449000,-8.741785,-20.786336,-0.000000,-8.041785,-20.866336
3.450000,-8.748002,-20.806225,-0.000000,-8.048002,-20.886225
3.451000,-8.754222,-20.826123,-0.000000,-8.054222,-20.906123
3.452000,-8.760444,-20.846031,-0.000000,-8.060444,-20.926031
3.453000,-8.766669,-20.865948,-0.000000,-8.066669,-20.945948
3.454000,-8.772896,-20.885875,-0.000000,-8.072896,-20.965875
3.455000,-8.779126,-20.905811,-0.000000,-8.079126,-20.985811
3.456000,-8.785358,-20.925756,-0.000000,-8.085358,-21.005756
3.457000,-8.791593,-20.945711,-0.000000,-8.091593,-21.025711
3.458000,-8.797831,-20.965676,-0.000000,-8.097831,-21.045676
3.459000,-8.804071,-20.985650,-0.000000,-8.104071,-21.065650
3.460000,-8.810313,-21.005633,-0.000000,-8.110313,-21.085633
3.461000,-8.816558,-21.025626,-0.000000,-8.116558,-21.105626
3.462000,-8.822806,-21.045629,-0.000000,-8.122806,-21.125629
3.463000,-8.829056,-21.065641,-0.000000,-8.129056,-21.145641
3.464000,-8.835309,-21.085662,-0.000000,-8.135309,-21.165662
3.465000,-8.841564,-21.105693,-0.000000,-8.141564,-21.185693
3.466000,-8.847822,-21.125733,-0.000000,-8.147822,-21.205733
3.467000,-8.854082,-21.145783,-0.000000,-8.154082,-21.225783
3.468000,-8.860345,-21.165842,-0.000000,-8.160345,-21.245842
3.469000,-8.866610,-21.185911,-0.000000,-8.166610,-21.265911
3.470000,-8.872878,-21.205989,-0.000000,-8.172878,-21.285989
3.471000,-8.879149,-21.226077,-0.000000,-8.179149,-21.306077
3.472000,-8.885422,-21.246174,-0.000000,-8.185422,-21.326174
3.473000,-8.891697,-21.266281,-0.000000,-8.191697,-21.346281
3.474000,-8.897975,-21.286397,-0.000000,-8.197975,-21.366397
3.475000,-8.904256,-21.306523,-0.000000,-8.204256,-21.386523
3.476000,-8.910539,-21.326658,-0.000000,-8.210539,-21.406658
3.477000,-8.916825,-21.346802,-0.000000,-8.216825,-21.426802
3.478000,-8.923113,-21.366956,-0.000000,-8.223113,-21.446956
3.479000,-8.929404,-21.387120,-0.000000,-8.229404,-21.467120
3.480000,-8.935697,-21.407293,-0.000000,-8.235697,-21.487293
3.481000,-8.941993,-21.427475,-0.000000,-8.241993,-21.507475
3.482000,-8.948291,-21.447667,-0.000000,-8.248291,-21.527667
3.483000,-8.954592,-21.467869,-0.000000,-8.254592,-21.547869
3.484000,-8.960896,-21.488080,-0.000000,-8.260896,-21.568080
3.485000,-8.967202,-21.508300,-0.000000,-8.267202,-21.588300
3.486000,-8.973510,-21.528530,-0.000000,-8.273510,-21.608530
3.487000,-8.979822,-21.548769,-0.000000,-8.279822,-21.628769
3.488000,-8.986135,-21.569018,-0.000000,-8.286135,-21.649018
3.489000,-8.992451,-21.589276,-0.000000,-8.292451,-21.669276
3.490000,-8.998770,-21.609544,-0.000000,-8.298770,-21.689544
3.491000,-9.005091,-21.629821,-0.000000,-8.305091,-21.709821
3.492000,-9.011415,-21.650108,-0.000000,-8.311415,-21.730108
3.493000,-9.017741,-21.670404,-0.000000,-8.317741,-21.750404
3.494000,-9.024070,-21.690710,-0.000000,-8.324070,-21.770710
3.495000,-9.030402,-21.711025,-0.000000,-8.330402,-21.791025
3.496000,-9.036736,-21.731350,-0.000000,-8.336736,-21.811350
3.497000,-9.043072,-21.751684,-0.000000,-8.343072,-21.831684
3.498000,-9.049411,-21.772027,-0.000000,-8.349411,-21.852027
3.499000,-9.055753,-21.792380,-0.000000,-8.355753,-21.872380
3.500000,-9.062097,-21.812743,-0.000000,-8.362097,-21.892743
3.501000,-9.068443,-21.833115,-0.000000,-8.368443,-21.913115
3.502000,-9.074793,-21.853496,-0.000000,-8.374793,-21.933496
3.503000,-9.081144,-21.873887,-0.000000,-8.381144,-21.953887
3.504000,-9.087498,-21.894288,-0.000000,-8.387498,-21.974288
3.505000,-9.093855,-21.914697,-0.000000,-8.393855,-21.994697
3.506000,-9.100215,-21.935117,-0.000000,-8.400215,-22.015117
3.507000,-9.106576,-21.955546,-0.000000,-8.406576,-22.035546
3.508000,-9.112941,-21.975984,-0.000000,-8.412941,-22.055984
3.509000,-9.119308,-21.996432,-0.000000,-8.419308,-22.076432
3.510000,-9.125677,-22.016889,-0.000000,-8.425677,-22.096889
3.511000,-9.132049,-22.037356,-0.000000,-8.432049,-22.117356
3.512000,-9.138424,-22.057832,-0.000000,-8.438424,-22.137832
3.513000,-9.144801,-22.078318,-0.000000,-8.444801,-22.158318
3.514000,-9.151181,-22.098813,-0.000000,-8.451181,-22.178813
3.515000,-9.157563,-22.119318,-0.000000,-8.457563,-22.199318
3.516000,-9.163948,-22.139832,-0.000000,-8.463948,-22.219832
3.517000,-9.170335,-22.160355,-0.000000,-8.470335,-22.240355
3.518000,-9.176725,-22.180888,-0.000000,-8.476725,-22.260888
3.519000,-9.183117,-22.201431,-0.000000,-8.483117,-22.281431
3.520000,-9.189512,-22.221983,-0.000000,-8.489512,-22.301983
3.521000,-9.195909,-22.242544,-0.000000,-8.495909,-22.322544
3.522000,-9.202309,-22.263115,-0.000000,-8.502309,-22.343115
3.523000,-9.208712,-22.283696,-0.000000,-8.508712,-22.363696
3.524000,-9.215117,-22.304286,-0.000000,-8.515117,-22.384286
3.525000,-9.221524,-22.324885,-0.000000,-8.521524,-22.404885
3.526000,-9.227934,-22.345494,-0.000000,-8.527934,-22.425494
3.527000,-9.234347,-22.366112,-0.000000,-8.534347,-22.446112
3.528000,-9.240762,-22.386740,-0.000000,-8.540762,-22.466740
3.529000,-9.247180,-22.407378,-0.000000,-8.547180,-22.487378
3.530000,-9.253600,-22.428024,-0.000000,-8.553600,-22.508024
3.531000,-9.260023,-22.448681,-0.000000,-8.560023,-22.528681
3.532000,-9.266448,-22.469346,-0.000000,-8.566448,-22.549346
3.533000,-9.272876,-22.490022,-0.000000,-8.572876,-22.570022
3.534000,-9.279307,-22.510706,-0.000000,-8.579307,-22.590706
3.535000,-9.285740,-22.531400,-0.000000,-8.585740,-22.611400
3.536000,-9.292175,-22.552104,-0.000000,-8.592175,-22.632104
3.537000,-9.298613,-22.572817,-0.000000,-8.598613,-22.652817
3.538000,-9.305054,-22.593540,-0.000000,-8.605054,-22.673540
3.539000,-9.311497,-22.614272,-0.000000,-8.611497,-22.694272
3.540000,-9.317942,-22.635013,-0.000000,-8.617942,-22.715013
3.541000,-9.324391,-22.655764,-0.000000,-8.624391,-22.735764
3.542000,-9.330841,-22.676525,-0.000000,-8.630841,-22.756525
3.543000,-9.337295,-22.697295,-0.000000,-8.637295,-22.777295
3.544000,-9.343750,-22.718074,-0.000000,-8.643750,-22.798074
3.545000,-9.350209,-22.738863,-0.000000,-8.650209,-22.818863
3.546000,-9.356670,-22.759662,-0.000000,-8.656670,-22.839662
3.547000,-9.363133,-22.780470,-0.000000,-8.663133,-22.860470
3.548000,-9.369599,-22.801287,-0.000000,-8.669599,-22.881287
3.549000,-9.376068,-22.822114,-0.000000,-8.676068,-22.902114
3.550000,-9.382539,-22.842950,-0.000000,-8.682539,-22.922950
3.551000,-9.389012,-22.863796,-0.000000,-8.689012,-22.943796
3.552000,-9.395488,-22.884651,-0.000000,-8.695488,-22.964651
3.553000,-9.401967,-22.905516,-0.000000,-8.701967,-22.985516
3.554000,-9.408448,-22.926390,-0.000000,-8.708448,-23.006390
3.555000,-9.414932,-22.947274,-0.000000,-8.714932,-23.027274
3.556000,-9.421418,-22.968167,-0.000000,-8.721418,-23.048167
3.557000,-9.427907,-22.989069,-0.000000,-8.727907,-23.069069
3.558000,-9.434398,-23.009982,-0.000000,-8.734398,-23.089982
3.559000,-9.440892,-23.030903,-0.000000,-8.740892,-23.110903
3.560000,-9.447389,-23.051834,-0.000000,-8.747389,-23.131834
3.561000,-9.453888,-23.072775,-0.000000,-8.753888,-23.152775
