t,x,y,z,s_along_slope,penetration_est
2.762000,-5.097872,-9.438792,0.000000,-4.397872,-9.518792
2.762500,-5.100116,-9.445507,0.000000,-4.400116,-9.525507
2.763000,-5.102360,-9.452225,0.000000,-4.402360,-9.532225
2.763500,-5.104606,-9.458945,0.000000,-4.404606,-9.538945
2.764000,-5.106851,-9.465667,0.000000,-4.406851,-9.545667
2.764500,-5.109098,-9.472392,0.000000,-4.409098,-9.552392
2.765000,-5.111345,-9.479119,0.000000,-4.411345,-9.559119
2.765500,-5.113593,-9.485848,0.000000,-4.413593,-9.565848
2.766000,-5.115842,-9.492580,0.000000,-4.415842,-9.572580
2.766500,-5.118091,-9.499314,0.000000,-4.418091,-9.579314
2.767000,-5.120340,-9.506051,0.000000,-4.420340,-9.586051
2.767500,-5.122591,-9.512790,0.000000,-4.422591,-9.592790
2.768000,-5.124842,-9.519531,0.000000,-4.424842,-9.599531
2.768500,-5.127093,-9.526275,0.000000,-4.427093,-9.606275
2.769000,-5.129346,-9.533021,0.000000,-4.429346,-9.613021
2.769500,-5.131599,-9.539769,0.000000,-4.431599,-9.619769
2.770000,-5.133852,-9.546520,0.000000,-4.433852,-9.626520
2.770500,-5.136106,-9.553273,0.000000,-4.436106,-9.633273
2.771000,-5.138361,-9.560029,0.000000,-4.438361,-9.640029
2.771500,-5.140617,-9.566786,0.000000,-4.440617,-9.646786
2.772000,-5.142873,-9.573547,0.000000,-4.442873,-9.653547
2.772500,-5.145129,-9.580309,0.000000,-4.445129,-9.660309
2.773000,-5.147387,-9.587074,0.000000,-4.447387,-9.667074
2.773500,-5.149645,-9.593842,0.000000,-4.449645,-9.673842
2.774000,-5.151903,-9.600611,0.000000,-4.451903,-9.680611
2.774500,-5.154163,-9.607383,0.000000,-4.454163,-9.687383
2.775000,-5.156423,-9.614158,0.000000,-4.456423,-9.694158
2.775500,-5.158683,-9.620935,0.000000,-4.458683,-9.700935
2.776000,-5.160944,-9.627714,0.000000,-4.460944,-9.707714
2.776500,-5.163206,-9.634496,0.000000,-4.463206,-9.714496
2.777000,-5.165469,-9.641280,0.000000,-4.465469,-9.721280
2.777500,-5.167732,-9.648066,0.000000,-4.467732,-9.728066
2.778000,-5.169995,-9.654855,0.000000,-4.469995,-9.734855
2.778500,-5.172260,-9.661646,0.000000,-4.472260,-9.741646
2.779000,-5.174525,-9.668439,0.000000,-4.474525,-9.748439
2.779500,-5.176790,-9.675235,0.000000,-4.476790,-9.755235
2.780000,-5.179057,-9.682033,0.000000,-4.479057,-9.762033
2.780500,-5.181323,-9.688833,0.000000,-4.481323,-9.768833
2.781000,-5.183591,-9.695636,0.000000,-4.483591,-9.775636
2.781500,-5.185859,-9.702442,0.000000,-4.485859,-9.782442
2.782000,-5.188128,-9.709249,0.000000,-4.488128,-9.789249
2.782500,-5.190397,-9.716059,0.000000,-4.490397,-9.796059
2.783000,-5.192667,-9.722872,0.000000,-4.492667,-9.802872
2.783500,-5.194938,-9.729686,0.000000,-4.494938,-9.809686
2.784000,-5.197209,-9.736503,0.000000,-4.497209,-9.816503
2.784500,-5.199481,-9.743323,0.000000,-4.499481,-9.823323
2.785000,-5.201754,-9.750145,0.000000,-4.501754,-9.830145
2.785500,-5.204027,-9.756969,0.000000,-4.504027,-9.836969
2.786000,-5.206301,-9.763796,0.000000,-4.506301,-9.843796
2.786500,-5.208576,-9.770625,0.000000,-4.508576,-9.850625
2.787000,-5.210851,-9.777456,0.000000,-4.510851,-9.857456
2.787500,-5.213126,-9.784290,0.000000,-4.513126,-9.864290
2.788000,-5.215403,-9.791126,0.000000,-4.515403,-9.871126
2.788500,-5.217680,-9.797964,0.000000,-4.517680,-9.877964
2.789000,-5.219958,-9.804805,0.000000,-4.519958,-9.884805
2.789500,-5.222236,-9.811648,0.000000,-4.522236,-9.891648
2.790000,-5.224515,-9.818494,0.000000,-4.524515,-9.898494
2.790500,-5.226794,-9.825341,0.000000,-4.526794,-9.905341
2.791000,-5.229075,-9.832192,0.000000,-4.529075,-9.912192
2.791500,-5.231355,-9.839044,0.000000,-4.531355,-9.919044
2.792000,-5.233637,-9.845899,0.000000,-4.533637,-9.925899
2.792500,-5.235919,-9.852757,0.000000,-4.535919,-9.932757
2.793000,-5.238202,-9.859616,0.000000,-4.538202,-9.939616
2.793500,-5.240485,-9.866479,0.000000,-4.540485,-9.946479
2.794000,-5.242769,-9.873343,0.000000,-4.542769,-9.953343
2.794500,-5.245054,-9.880210,0.000000,-4.545054,-9.960210
2.795000,-5.247339,-9.887079,0.000000,-4.547339,-9.967079
2.795500,-5.249625,-9.893951,0.000000,-4.549625,-9.973951
2.796000,-5.251912,-9.900825,0.000000,-4.551912,-9.980825
2.796500,-5.254199,-9.907701,0.000000,-4.554199,-9.987701
2.797000,-5.256487,-9.914580,0.000000,-4.556487,-9.994580
2.797500,-5.258775,-9.921461,0.000000,-4.558775,-10.001461
2.798000,-5.261064,-9.928344,0.000000,-4.561064,-10.008344
2.798500,-5.263354,-9.935230,0.000000,-4.563354,-10.015230
2.799000,-5.265644,-9.942118,0.000000,-4.565644,-10.022118
2.799500,-5.267935,-9.949009,0.000000,-4.567935,-10.029009
2.800000,-5.270227,-9.955902,0.000000,-4.570227,-10.035902
2.800500,-5.272519,-9.962797,0.000000,-4.572519,-10.042797
2.801000,-5.274812,-9.969695,0.000000,-4.574812,-10.049695
2.801500,-5.277106,-9.976595,0.000000,-4.577106,-10.056595
2.802000,-5.279400,-9.983497,0.000000,-4.579400,-10.063497
2.802500,-5.281695,-9.990402,0.000000,-4.581695,-10.070402
2.803000,-5.283990,-9.997309,0.000000,-4.583990,-10.077309
2.803500,-5.286286,-10.004218,0.000000,-4.586286,-10.084218
2.804000,-5.288583,-10.011130,0.000000,-4.588583,-10.091130
2.804500,-5.290880,-10.018045,0.000000,-4.590880,-10.098045
2.805000,-5.293178,-10.024961,0.000000,-4.593178,-10.104961
2.805500,-5.295477,-10.031880,0.000000,-4.595477,-10.111880
2.806000,-5.297776,-10.038801,0.000000,-4.597776,-10.118801
2.806500,-5.300076,-10.045725,0.000000,-4.600076,-10.125725
2.807000,-5.302377,-10.052651,0.000000,-4.602377,-10.132651
2.807500,-5.304678,-10.059580,0.000000,-4.604678,-10.139580
2.808000,-5.306979,-10.066511,0.000000,-4.606979,-10.146511
2.808500,-5.309282,-10.073444,0.000000,-4.609282,-10.153444
2.809000,-5.311585,-10.080379,0.000000,-4.611585,-10.160379
2.809500,-5.313889,-10.087317,0.000000,-4.613889,-10.167317
2.810000,-5.316193,-10.094257,0.000000,-4.616193,-10.174257
2.810500,-5.318498,-10.101200,0.000000,-4.618498,-10.181200
2.811000,-5.320804,-10.108145,0.000000,-4.620804,-10.188145
2.811500,-5.323110,-10.115093,0.000000,-4.623110,-10.195093
2.812000,-5.325417,-10.122042,0.000000,-4.625417,-10.202042
2.812500,-5.327724,-10.128994,0.000000,-4.627724,-10.208994
2.813000,-5.330032,-10.135949,0.000000,-4.630032,-10.215949
2.813500,-5.332341,-10.142906,0.000000,-4.632341,-10.222906
2.814000,-5.334651,-10.149865,0.000000,-4.634651,-10.229865
2.814500,-5.336961,-10.156827,0.000000,-4.636961,-10.236827
2.815000,-5.339271,-10.163791,0.000000,-4.639271,-10.243791
2.815500,-5.341583,-10.170757,0.000000,-4.641583,-10.250757
2.816000,-5.343895,-10.177726,0.000000,-4.643895,-10.257726
2.816500,-5.346207,-10.184697,0.000000,-4.646207,-10.264697
2.817000,-5.348520,-10.191670,0.000000,-4.648520,-10.271670
2.817500,-5.350834,-10.198646,0.000000,-4.650834,-10.278646
2.818000,-5.353149,-10.205624,0.000000,-4.653149,-10.285624
2.818500,-5.355464,-10.212605,0.000000,-4.655464,-10.292605
2.819000,-5.357780,-10.219588,0.000000,-4.657780,-10.299588
2.819500,-5.360096,-10.226573,0.000000,-4.660096,-10.306573
2.820000,-5.362413,-10.233561,0.000000,-4.662413,-10.313561
2.820500,-5.364731,-10.240551,0.000000,-4.664731,-10.320551
2.821000,-5.367049,-10.247543,0.000000,-4.667049,-10.327543
2.821500,-5.369368,-10.254538,0.000000,-4.669368,-10.334538
2.822000,-5.371687,-10.261535,0.000000,-4.671687,-10.341535
2.822500,-5.374008,-10.268535,0.000000,-4.674008,-10.348535
2.823000,-5.376328,-10.275537,0.000000,-4.676328,-10.355537
2.823500,-5.378650,-10.282541,0.000000,-4.678650,-10.362541
2.824000,-5.380972,-10.289547,0.000000,-4.680972,-10.369547
2.824500,-5.383295,-10.296556,0.000000,-4.683295,-10.376556
2.825000,-5.385618,-10.303568,0.000000,-4.685618,-10.383568
2.825500,-5.387942,-10.310582,0.000000,-4.687942,-10.390582
2.826000,-5.390267,-10.317598,0.000000,-4.690267,-10.397598
2.826500,-5.392592,-10.324616,0.000000,-4.692592,-10.404616
2.827000,-5.394918,-10.331637,0.000000,-4.694918,-10.411637
2.827500,-5.397245,-10.338660,0.000000,-4.697245,-10.418660
2.828000,-5.399572,-10.345686,0.000000,-4.699572,-10.425686
2.828500,-5.401900,-10.352714,0.000000,-4.701900,-10.432714
2.829000,-5.404228,-10.359744,0.000000,-4.704228,-10.439744
2.829500,-5.406557,-10.366777,0.000000,-4.706557,-10.446777
2.830000,-5.408887,-10.373812,0.000000,-4.708887,-10.453812
2.830500,-5.411217,-10.380849,0.000000,-4.711217,-10.460849
2.831000,-5.413548,-10.387889,0.000000,-4.713548,-10.467889
2.831500,-5.415880,-10.394931,0.000000,-4.715880,-10.474931
2.832000,-5.418212,-10.401976,0.000000,-4.718212,-10.481976
2.832500,-5.420545,-10.409022,0.000000,-4.720545,-10.489022
2.833000,-5.422879,-10.416072,0.000000,-4.722879,-10.496072
2.833500,-5.425213,-10.423123,0.000000,-4.725213,-10.503123
2.834000,-5.427547,-10.430177,0.000000,-4.727547,-10.510177
2.834500,-5.429883,-10.437234,0.000000,-4.729883,-10.517234
2.835000,-5.432219,-10.444292,0.000000,-4.732219,-10.524292
2.835500,-5.434556,-10.451354,0.000000,-4.734556,-10.531354
2.836000,-5.436893,-10.458417,0.000000,-4.736893,-10.538417
2.836500,-5.439231,-10.465483,0.000000,-4.739231,-10.545483
2.837000,-5.441570,-10.472551,0.000000,-4.741570,-10.552551
2.837500,-5.443909,-10.479622,0.000000,-4.743909,-10.559622
2.838000,-5.446249,-10.486695,0.000000,-4.746249,-10.566695
2.838500,-5.448589,-10.493770,0.000000,-4.748589,-10.573770
2.839000,-5.450930,-10.500848,0.000000,-4.750930,-10.580848
2.839500,-5.453272,-10.507928,0.000000,-4.753272,-10.587928
2.840000,-5.455615,-10.515010,0.000000,-4.755615,-10.595010
2.840500,-5.457958,-10.522095,0.000000,-4.757958,-10.602095
2.841000,-5.460301,-10.529182,0.000000,-4.760301,-10.609182
2.841500,-5.462646,-10.536272,0.000000,-4.762646,-10.616272
2.842000,-5.464991,-10.543364,0.000000,-4.764991,-10.623364
2.842500,-5.467336,-10.550458,0.000000,-4.767336,-10.630458
2.843000,-5.469682,-10.557554,0.000000,-4.769682,-10.637554
2.843500,-5.472029,-10.564653,0.000000,-4.772029,-10.644653
2.844000,-5.474377,-10.571755,0.000000,-4.774377,-10.651755
2.844500,-5.476725,-10.578859,0.000000,-4.776725,-10.658859
2.845000,-5.479074,-10.585965,0.000000,-4.779074,-10.665965
2.845500,-5.481423,-10.593073,0.000000,-4.781423,-10.673073
2.846000,-5.483773,-10.600184,0.000000,-4.783773,-10.680184
2.846500,-5.486124,-10.607297,0.000000,-4.786124,-10.687297
2.847000,-5.488475,-10.614413,0.000000,-4.788475,-10.694413
2.847500,-5.490827,-10.621531,0.000000,-4.790827,-10.701531
2.848000,-5.493180,-10.628651,0.000000,-4.793180,-10.708651
2.848500,-5.495533,-10.635774,0.000000,-4.795533,-10.715774
2.849000,-5.497887,-10.642899,0.000000,-4.797887,-10.722899
2.849500,-5.500241,-10.650026,0.000000,-4.800241,-10.730026
2.850000,-5.502596,-10.657156,0.000000,-4.802596,-10.737156
2.850500,-5.504952,-10.664288,0.000000,-4.804952,-10.744288
2.851000,-5.507308,-10.671423,0.000000,-4.807308,-10.751423
2.851500,-5.509665,-10.678560,0.000000,-4.809665,-10.758560
2.852000,-5.512023,-10.685699,0.000000,-4.812023,-10.765699
2.852500,-5.514381,-10.692841,0.000000,-4.814381,-10.772841
2.853000,-5.516740,-10.699985,0.000000,-4.816740,-10.779985
2.853500,-5.519100,-10.707131,0.000000,-4.819100,-10.787131
2.854000,-5.521460,-10.714280,0.000000,-4.821460,-10.794280
2.854500,-5.523821,-10.721431,0.000000,-4.823821,-10.801431
2.855000,-5.526182,-10.728585,0.000000,-4.826182,-10.808585
2.855500,-5.528544,-10.735740,0.000000,-4.828544,-10.815740
2.856000,-5.530907,-10.742899,0.000000,-4.830907,-10.822899
2.856500,-5.533270,-10.750059,0.000000,-4.833270,-10.830059
2.857000,-5.535634,-10.757222,0.000000,-4.835634,-10.837222
2.857500,-5.537999,-10.764388,0.000000,-4.837999,-10.844388
2.858000,-5.540364,-10.771555,0.000000,-4.840364,-10.851555
2.858500,-5.542730,-10.778725,0.000000,-4.842730,-10.858725
2.859000,-5.545097,-10.785898,0.000000,-4.845097,-10.865898
2.859500,-5.547464,-10.793073,0.000000,-4.847464,-10.873073
2.860000,-5.549832,-10.800250,0.000000,-4.849832,-10.880250
2.860500,-5.552200,-10.807429,0.000000,-4.852200,-10.887429
2.861000,-5.554569,-10.814611,0.000000,-4.854569,-10.894611
2.861500,-5.556939,-10.821796,0.000000,-4.856939,-10.901796
2.862000,-5.559309,-10.828982,0.000000,-4.859309,-10.908982
2.862500,-5.561680,-10.836171,0.000000,-4.861680,-10.916171
2.863000,-5.564052,-10.843363,0.000000,-4.864052,-10.923363
2.863500,-5.566424,-10.850556,0.000000,-4.866424,-10.930556
2.864000,-5.568797,-10.857753,0.000000,-4.868797,-10.937753
2.864500,-5.571171,-10.864951,0.000000,-4.871171,-10.944951
2.865000,-5.573545,-10.872152,0.000000,-4.873545,-10.952152
2.865500,-5.575920,-10.879355,0.000000,-4.875920,-10.959355
2.866000,-5.578295,-10.886561,0.000000,-4.878295,-10.966561
2.866500,-5.580671,-10.893769,0.000000,-4.880671,-10.973769
2.867000,-5.583048,-10.900979,0.000000,-4.883048,-10.980979
2.867500,-5.585425,-10.908192,0.000000,-4.885425,-10.988192
2.868000,-5.587803,-10.915407,0.000000,-4.887803,-10.995407
2.868500,-5.590182,-10.922624,0.000000,-4.890182,-11.002624
2.869000,-5.592561,-10.929844,0.000000,-4.892561,-11.009844
2.869500,-5.594941,-10.937066,0.000000,-4.894941,-11.017066
2.870000,-5.597321,-10.944291,0.000000,-4.897321,-11.024291
2.870500,-5.599702,-10.951518,0.000000,-4.899702,-11.031518
2.871000,-5.602084,-10.958747,0.000000,-4.902084,-11.038747
2.871500,-5.604467,-10.965979,0.000000,-4.904467,-11.045979
2.872000,-5.606850,-10.973213,0.000000,-4.906850,-11.053213
2.872500,-5.609233,-10.980449,0.000000,-4.909233,-11.060449
2.873000,-5.611618,-10.987688,0.000000,-4.911618,-11.067688
2.873500,-5.614003,-10.994929,0.000000,-4.914003,-11.074929
2.874000,-5.616388,-11.002173,0.000000,-4.916388,-11.082173
2.874500,-5.618774,-11.009419,0.000000,-4.918774,-11.089419
2.875000,-5.621161,-11.016667,0.000000,-4.921161,-11.096667
2.875500,-5.623549,-11.023918,0.000000,-4.923549,-11.103918
2.876000,-5.625937,-11.031171,0.000000,-4.925937,-11.111171
2.876500,-5.628326,-11.038426,0.000000,-4.928326,-11.118426
2.877000,-5.630715,-11.045684,0.000000,-4.930715,-11.125684
2.877500,-5.633105,-11.052944,0.000000,-4.933105,-11.132944
2.878000,-5.635496,-11.060206,0.000000,-4.935496,-11.140206
2.878500,-5.637887,-11.067471,0.000000,-4.937887,-11.147471
2.879000,-5.640279,-11.074738,0.000000,-4.940279,-11.154738
2.879500,-5.642671,-11.082008,0.000000,-4.942671,-11.162008
2.880000,-5.645065,-11.089280,0.000000,-4.945065,-11.169280
2.880500,-5.647458,-11.096554,0.000000,-4.947458,-11.176554
2.881000,-5.649853,-11.103831,0.000000,-4.949853,-11.183831
2.881500,-5.652248,-11.111110,0.000000,-4.952248,-11.191110
2.882000,-5.654644,-11.118391,0.000000,-4.954644,-11.198391
2.882500,-5.657040,-11.125675,0.000000,-4.957040,-11.205675
2.883000,-5.659437,-11.132961,0.000000,-4.959437,-11.212961
2.883500,-5.661835,-11.140250,0.000000,-4.961835,-11.220250
2.884000,-5.664233,-11.147541,0.000000,-4.964233,-11.227541
2.884500,-5.666632,-11.154834,0.000000,-4.966632,-11.234834
2.885000,-5.669032,-11.162130,0.000000,-4.969032,-11.242130
2.885500,-5.671432,-11.169428,0.000000,-4.971432,-11.249428
2.886000,-5.673833,-11.176728,0.000000,-4.973833,-11.256728
2.886500,-5.676234,-11.184031,0.000000,-4.976234,-11.264031
2.887000,-5.678636,-11.191336,0.000000,-4.978636,-11.271336
2.887500,-5.681039,-11.198643,0.000000,-4.981039,-11.278643
2.888000,-5.683442,-11.205953,0.000000,-4.983442,-11.285953
2.888500,-5.685846,-11.213265,0.000000,-4.985846,-11.293265
2.889000,-5.688251,-11.220580,0.000000,-4.988251,-11.300580
2.889500,-5.690656,-11.227897,0.000000,-4.990656,-11.307897
2.890000,-5.693062,-11.235216,0.000000,-4.993062,-11.315216
2.890500,-5.695468,-11.242538,0.000000,-4.995468,-11.322538
2.891000,-5.697876,-11.249862,0.000000,-4.997876,-11.329862
2.891500,-5.700283,-11.257188,0.000000,-5.000283,-11.337188
2.892000,-5.702692,-11.264517,0.000000,-5.002692,-11.344517
2.892500,-5.705101,-11.271848,0.000000,-5.005101,-11.351848
2.893000,-5.707511,-11.279182,0.000000,-5.007511,-11.359182
2.893500,-5.709921,-11.286518,0.000000,-5.009921,-11.366518
2.894000,-5.712332,-11.293856,0.000000,-5.012332,-11.373856
2.894500,-5.714744,-11.301197,0.000000,-5.014744,-11.381197
2.895000,-5.717156,-11.308540,0.000000,-5.017156,-11.388540
2.895500,-5.719569,-11.315885,0.000000,-5.019569,-11.395885
2.896000,-5.721982,-11.323233,0.000000,-5.021982,-11.403233
2.896500,-5.724396,-11.330583,0.000000,-5.024396,-11.410583
2.897000,-5.726811,-11.337935,0.000000,-5.026811,-11.417935
2.897500,-5.729227,-11.345290,0.000000,-5.029227,-11.425290
2.898000,-5.731643,-11.352647,0.000000,-5.031643,-11.432647
2.898500,-5.734059,-11.360007,0.000000,-5.034059,-11.440007
2.899000,-5.736477,-11.367369,0.000000,-5.036477,-11.447369
2.899500,-5.738895,-11.374733,0.000000,-5.038895,-11.454733
2.900000,-5.741313,-11.382100,0.000000,-5.041313,-11.462100
2.900500,-5.743732,-11.389469,0.000000,-5.043732,-11.469469
2.901000,-5.746152,-11.396841,0.000000,-5.046152,-11.476841
2.901500,-5.748573,-11.404214,0.000000,-5.048573,-11.484214
2.902000,-5.750994,-11.411591,0.000000,-5.050994,-11.491591
2.902500,-5.753416,-11.418969,0.000000,-5.053416,-11.498969
2.903000,-5.755838,-11.426350,0.000000,-5.055838,-11.506350
2.903500,-5.758261,-11.433733,0.000000,-5.058261,-11.513733
2.904000,-5.760685,-11.441119,0.000000,-5.060685,-11.521119
2.904500,-5.763109,-11.448507,0.000000,-5.063109,-11.528507
2.905000,-5.765534,-11.455897,0.000000,-5.065534,-11.535897
2.905500,-5.767959,-11.463290,0.000000,-5.067959,-11.543290
2.906000,-5.770386,-11.470685,0.000000,-5.070386,-11.550685
2.906500,-5.772813,-11.478083,0.000000,-5.072813,-11.558083
2.907000,-5.775240,-11.485483,0.000000,-5.075240,-11.565483
2.907500,-5.777668,-11.492885,0.000000,-5.077668,-11.572885
2.908000,-5.780097,-11.500289,0.000000,-5.080097,-11.580289
2.908500,-5.782526,-11.507696,0.000000,-5.082526,-11.587696
2.909000,-5.784956,-11.515106,0.000000,-5.084956,-11.595106
2.909500,-5.787387,-11.522517,0.000000,-5.087387,-11.602517
2.910000,-5.789818,-11.529932,0.000000,-5.089818,-11.609932
2.910500,-5.792250,-11.537348,0.000000,-5.092250,-11.617348
2.911000,-5.794683,-11.544767,0.000000,-5.094683,-11.624767
2.911500,-5.797116,-11.552188,0.000000,-5.097116,-11.632188
2.912000,-5.799550,-11.559612,0.000000,-5.099550,-11.639612
2.912500,-5.801984,-11.567037,0.000000,-5.101984,-11.647037
2.913000,-5.804419,-11.574466,0.000000,-5.104419,-11.654466
2.913500,-5.806855,-11.581896,0.000000,-5.106855,-11.661896
2.914000,-5.809291,-11.589329,0.000000,-5.109291,-11.669329
2.914500,-5.811728,-11.596765,0.000000,-5.111728,-11.676765
2.915000,-5.814166,-11.604203,0.000000,-5.114166,-11.684203
2.915500,-5.816604,-11.611643,0.000000,-5.116604,-11.691643
2.916000,-5.819043,-11.619085,0.000000,-5.119043,-11.699085
2.916500,-5.821483,-11.626530,0.000000,-5.121483,-11.706530
2.917000,-5.823923,-11.633977,0.000000,-5.123923,-11.713977
2.917500,-5.826364,-11.641427,0.000000,-5.126364,-11.721427
2.918000,-5.828805,-11.648879,0.000000,-5.128805,-11.728879
2.918500,-5.831247,-11.656333,0.000000,-5.131247,-11.736333
2.919000,-5.833690,-11.663790,0.000000,-5.133690,-11.743790
2.919500,-5.836133,-11.671249,0.000000,-5.136133,-11.751249
2.920000,-5.838577,-11.678711,0.000000,-5.138577,-11.758711
2.920500,-5.841022,-11.686174,0.000000,-5.141022,-11.766174
2.921000,-5.843467,-11.693641,0.000000,-5.143467,-11.773641
2.921500,-5.845913,-11.701109,0.000000,-5.145913,-11.781109
2.922000,-5.848359,-11.708580,0.000000,-5.148359,-11.788580
2.922500,-5.850807,-11.716053,0.000000,-5.150807,-11.796053
2.923000,-5.853254,-11.723529,0.000000,-5.153254,-11.803529
2.923500,-5.855703,-11.731007,0.000000,-5.155703,-11.811007
2.924000,-5.858152,-11.738488,0.000000,-5.158152,-11.818488
2.924500,-5.860602,-11.745970,0.000000,-5.160602,-11.825970
2.925000,-5.863052,-11.753455,0.000000,-5.163052,-11.833455
2.925500,-5.865503,-11.760943,0.000000,-5.165503,-11.840943
2.926000,-5.867954,-11.768433,0.000000,-5.167954,-11.848433
2.926500,-5.870407,-11.775925,0.000000,-5.170407,-11.855925
2.927000,-5.872859,-11.783420,0.000000,-5.172859,-11.863420
2.927500,-5.875313,-11.790917,0.000000,-5.175313,-11.870917
2.928000,-5.877767,-11.798416,0.000000,-5.177767,-11.878416
2.928500,-5.880222,-11.805918,0.000000,-5.180222,-11.885918
2.929000,-5.882677,-11.813422,0.000000,-5.182677,-11.893422
2.929500,-5.885133,-11.820928,0.000000,-5.185133,-11.900928
2.930000,-5.887590,-11.828437,0.000000,-5.187590,-11.908437
2.930500,-5.890047,-11.835948,0.000000,-5.190047,-11.915948
2.931000,-5.892505,-11.843462,0.000000,-5.192505,-11.923462
2.931500,-5.894964,-11.850978,0.000000,-5.194964,-11.930978
2.932000,-5.897423,-11.858496,0.000000,-5.197423,-11.938496
2.932500,-5.899883,-11.866017,0.000000,-5.199883,-11.946017
2.933000,-5.902343,-11.873540,0.000000,-5.202343,-11.953540
2.933500,-5.904805,-11.881065,0.000000,-5.204805,-11.961065
2.934000,-5.907266,-11.888593,0.000000,-5.207266,-11.968593
2.934500,-5.909729,-11.896123,0.000000,-5.209729,-11.976123
2.935000,-5.912192,-11.903656,0.000000,-5.212192,-11.983656
2.935500,-5.914655,-11.911191,0.000000,-5.214655,-11.991191
2.936000,-5.917120,-11.918728,0.000000,-5.217120,-11.998728
2.936500,-5.919585,-11.926268,0.000000,-5.219585,-12.006268
2.937000,-5.922050,-11.933810,0.000000,-5.222050,-12.013810
2.937500,-5.924516,-11.941354,0.000000,-5.224516,-12.021354
2.938000,-5.926983,-11.948901,0.000000,-5.226983,-12.028901
2.938500,-5.929451,-11.956450,0.000000,-5.229451,-12.036450
2.939000,-5.931919,-11.964001,0.000000,-5.231919,-12.044001
2.939500,-5.934387,-11.971555,0.000000,-5.234387,-12.051555
2.940000,-5.936857,-11.979111,0.000000,-5.236857,-12.059111
2.940500,-5.939327,-11.986670,0.000000,-5.239327,-12.066670
2.941000,-5.941797,-11.994231,0.000000,-5.241797,-12.074231
2.941500,-5.944269,-12.001794,0.000000,-5.244269,-12.081794
2.942000,-5.946741,-12.009360,0.000000,-5.246741,-12.089360
2.942500,-5.949213,-12.016928,0.000000,-5.249213,-12.096928
2.943000,-5.951686,-12.024498,0.000000,-5.251686,-12.104498
2.943500,-5.954160,-12.032071,0.000000,-5.254160,-12.112071
2.944000,-5.956635,-12.039646,0.000000,-5.256635,-12.119646
2.944500,-5.959110,-12.047224,0.000000,-5.259110,-12.127224
2.945000,-5.961585,-12.054804,0.000000,-5.261585,-12.134804
2.945500,-5.964062,-12.062386,0.000000,-5.264062,-12.142386
2.946000,-5.966539,-12.069971,0.000000,-5.266539,-12.149971
2.946500,-5.969016,-12.077558,0.000000,-5.269016,-12.157558
2.947000,-5.971495,-12.085147,0.000000,-5.271495,-12.165147
2.947500,-5.973974,-12.092739,0.000000,-5.273974,-12.172739
2.948000,-5.976453,-12.100333,0.000000,-5.276453,-12.180333
2.948500,-5.978933,-12.107930,0.000000,-5.278933,-12.187930
2.949000,-5.981414,-12.115528,0.000000,-5.281414,-12.195528
2.949500,-5.983895,-12.123130,0.000000,-5.283895,-12.203130
2.950000,-5.986377,-12.130733,0.000000,-5.286377,-12.210733
2.950500,-5.988860,-12.138339,0.000000,-5.288860,-12.218339
2.951000,-5.991344,-12.145947,0.000000,-5.291344,-12.225947
2.951500,-5.993827,-12.153558,0.000000,-5.293827,-12.233558
2.952000,-5.996312,-12.161171,0.000000,-5.296312,-12.241171
2.952500,-5.998797,-12.168787,0.000000,-5.298797,-12.248787
2.953000,-6.001283,-12.176405,0.000000,-5.301283,-12.256405
2.953500,-6.003770,-12.184025,0.000000,-5.303770,-12.264025
2.954000,-6.006257,-12.191647,0.000000,-5.306257,-12.271647
2.954500,-6.008745,-12.199272,0.000000,-5.308745,-12.279272
2.955000,-6.011233,-12.206899,0.000000,-5.311233,-12.286899
2.955500,-6.013722,-12.214529,0.000000,-5.313722,-12.294529
2.956000,-6.016212,-12.222161,0.000000,-5.316212,-12.302161
2.956500,-6.018702,-12.229795,0.000000,-5.318702,-12.309795
2.957000,-6.021193,-12.237432,0.000000,-5.321193,-12.317432
2.957500,-6.023685,-12.245071,0.000000,-5.323685,-12.325071
2.958000,-6.026177,-12.252713,0.000000,-5.326177,-12.332713
2.958500,-6.028670,-12.260357,0.000000,-5.328670,-12.340357
2.959000,-6.031163,-12.268003,0.000000,-5.331163,-12.348003
2.959500,-6.033657,-12.275652,0.000000,-5.333657,-12.355652
2.960000,-6.036152,-12.283303,0.000000,-5.336152,-12.363303
2.960500,-6.038647,-12.290956,0.000000,-5.338647,-12.370956
2.961000,-6.041143,-12.298612,0.000000,-5.341143,-12.378612
2.961500,-6.043640,-12.306270,0.000000,-5.343640,-12.386270
2.962000,-6.046137,-12.313930,0.000000,-5.346137,-12.393930
2.962500,-6.048635,-12.321593,0.000000,-5.348635,-12.401593
2.963000,-6.051134,-12.329258,0.000000,-5.351134,-12.409258
2.963500,-6.053633,-12.336926,0.000000,-5.353633,-12.416926
2.964000,-6.056133,-12.344596,0.000000,-5.356133,-12.424596
2.964500,-6.058633,-12.352268,0.000000,-5.358633,-12.432268
2.965000,-6.061135,-12.359943,0.000000,-5.361135,-12.439943
2.965500,-6.063636,-12.367620,0.000000,-5.363636,-12.447620
2.966000,-6.066139,-12.375299,0.000000,-5.366139,-12.455299
2.966500,-6.068642,-12.382981,0.000000,-5.368642,-12.462981
2.967000,-6.071145,-12.390665,0.000000,-5.371145,-12.470665
